timestamp,heart_rate,spo2,breathing_rate,gsr,temperature,dehydration_index,posture,fall_detected,steps
406,60.3,97.9,12.2,3.66,36.6,1.9,Sitting,false,16
407,71.6,99.4,16.0,2.04,36.7,1.3,Standing,false,16
408,67.4,99.2,12.3,3.96,36.7,1.9,Standing,false,16
409,64.8,99.1,14.2,3.58,36.6,1.6,Standing,false,17
410,64.0,98.8,12.3,2.84,36.9,1.1,Sitting,false,17
411,70.4,98.0,14.4,2.85,36.7,1.2,Standing,false,17
412,70.8,99.2,12.0,3.88,36.9,1.3,Standing,false,17
413,79.2,98.0,14.1,2.59,36.7,1.7,Standing,false,17
414,67.7,97.6,15.0,2.46,36.8,1.1,Standing,false,17
415,68.2,97.0,12.4,2.58,36.9,1.4,Standing,false,18
416,62.9,99.1,12.1,2.16,36.5,1.5,Sitting,false,18
417,79.8,98.2,13.5,3.03,36.9,1.2,Standing,false,18
418,79.3,98.5,13.2,3.54,36.6,1.1,Sitting,false,18
419,76.9,97.5,14.0,2.09,36.7,1.2,Standing,false,18
420,75.1,98.5,12.5,2.49,36.8,1.1,Standing,false,18
421,62.1,97.4,13.0,3.78,37.0,1.8,Standing,false,18
422,79.4,98.2,12.1,3.22,36.7,1.9,Standing,false,18
423,63.4,97.3,15.0,3.46,36.9,1.3,Standing,false,18
424,72.4,98.4,13.1,3.13,36.6,1.6,Standing,false,19
425,79.1,97.9,14.5,2.57,37.0,1.4,Standing,false,19
426,79.5,99.6,12.8,3.63,36.7,1.8,Standing,false,19
427,68.4,98.9,15.4,3.94,36.9,1.7,Standing,false,19
428,75.1,99.6,13.2,2.26,36.8,1.9,Standing,false,19
429,64.3,98.2,13.4,2.11,36.8,1.6,Standing,false,19
430,74.5,97.0,15.3,3.12,36.7,1.2,Standing,false,19
431,61.8,97.0,14.1,2.55,36.7,1.8,Standing,false,19
432,70.0,99.1,13.0,3.31,36.6,2.0,Standing,false,19
433,70.7,98.2,12.0,2.22,36.9,1.8,Standing,false,19
434,65.8,99.4,15.4,2.44,36.6,1.0,Standing,false,19
435,77.2,100.0,15.2,3.80,36.6,1.3,Standing,false,19
436,63.7,99.0,15.7,3.79,36.5,1.5,Standing,false,19
437,72.1,98.6,13.9,3.53,36.7,1.6,Standing,false,19
438,60.2,98.3,12.1,3.71,36.7,1.5,Standing,false,19
439,64.7,99.0,15.2,3.66,37.0,1.6,Standing,false,19
440,63.6,98.6,12.6,3.59,36.9,2.0,Standing,false,19
441,62.5,99.0,15.8,2.13,36.9,1.5,Standing,false,19
442,72.6,97.6,13.6,3.67,36.8,1.3,Standing,false,19
443,68.9,97.7,15.3,3.10,36.8,1.0,Standing,false,19
444,65.3,98.7,15.6,2.85,37.0,1.7,Sitting,false,19
445,75.1,98.4,15.2,3.38,36.6,1.3,Sitting,false,20
446,77.8,99.1,15.7,3.61,36.5,1.4,Sitting,false,20
447,66.4,97.8,13.5,2.64,36.6,1.4,Standing,false,20
448,61.2,99.6,13.0,3.45,37.0,1.0,Standing,false,20
449,61.3,97.4,12.2,2.43,36.6,1.7,Sitting,false,20
450,78.6,98.9,15.7,2.36,36.5,1.2,Lying,true,20
451,67.6,99.5,13.5,3.26,36.9,1.1,Standing,false,21
452,71.2,98.8,15.9,2.69,36.7,1.6,Standing,false,21
453,60.2,99.8,12.7,3.04,36.8,1.4,Standing,false,21
454,78.0,99.0,13.4,2.30,36.5,1.1,Standing,false,21
455,76.3,99.2,12.6,2.86,36.7,1.9,Standing,false,21
456,63.4,97.2,12.3,3.87,36.8,1.4,Standing,false,21
457,71.9,98.4,13.4,3.18,36.8,2.0,Standing,false,21
458,65.4,98.5,15.1,2.73,36.7,1.8,Sitting,false,21
459,66.5,97.5,13.7,3.74,36.6,1.5,Standing,false,21
460,64.7,99.5,13.6,3.53,36.7,1.8,Standing,false,21
461,74.6,98.0,12.2,2.12,37.0,1.3,Sitting,false,21
462,61.6,98.3,13.5,3.25,36.8,1.5,Standing,false,22
463,64.9,99.2,13.6,2.20,37.0,1.2,Standing,false,23
464,73.1,97.2,14.8,2.09,36.5,2.0,Standing,false,23
465,72.4,98.3,13.5,3.48,36.5,1.5,Sitting,false,23
466,79.4,98.8,13.5,3.70,36.6,1.1,Standing,false,23
467,69.1,97.4,15.6,2.25,36.5,1.9,Standing,false,24
468,61.1,99.8,12.6,2.41,36.9,1.8,Standing,false,24
469,70.6,98.8,15.3,3.23,36.7,2.0,Standing,false,24
470,75.0,98.2,14.3,3.84,36.7,1.3,Standing,false,24
471,64.7,99.1,13.1,2.60,36.6,1.3,Sitting,false,24
472,71.1,99.0,13.6,2.03,36.8,1.6,Standing,false,24
473,72.0,97.8,12.9,3.10,36.9,1.6,Standing,false,24
474,61.9,99.3,12.6,2.26,36.8,1.0,Standing,false,25
475,60.6,97.2,14.3,3.13,36.6,1.7,Standing,false,25
476,65.9,98.0,15.6,2.12,36.6,1.1,Standing,false,25
477,67.4,99.0,14.7,3.43,36.6,1.6,Standing,false,25
478,62.8,97.9,13.0,2.98,37.0,1.9,Standing,false,25
479,74.1,99.5,13.1,2.94,36.8,1.2,Standing,false,26
480,76.7,98.2,13.0,2.06,36.6,1.5,Standing,false,26
481,63.8,98.0,13.8,3.81,36.9,1.3,Standing,false,26
482,66.9,98.6,14.6,2.04,36.5,1.0,Standing,false,26
483,61.0,99.9,15.8,2.55,36.8,1.2,Standing,false,26
484,78.9,98.4,13.9,3.94,36.8,1.2,Standing,false,26
485,63.3,97.4,13.4,2.21,36.6,1.5,Sitting,false,26
486,73.6,98.5,14.7,3.30,37.0,1.0,Standing,false,26
487,65.8,99.0,12.2,3.11,36.5,1.1,Standing,false,26
488,61.0,99.3,15.9,3.52,37.0,1.1,Standing,false,26
489,63.2,98.2,12.9,3.12,36.8,1.4,Standing,false,26
490,76.9,98.9,12.8,3.25,36.7,1.3,Standing,false,26
491,80.0,99.3,14.4,2.56,36.8,1.5,Standing,false,26
492,67.8,98.8,15.3,2.22,37.0,1.0,Standing,false,26
493,72.1,98.4,15.8,2.40,36.5,1.4,Standing,false,26
494,69.2,97.0,12.8,2.50,36.7,1.5,Standing,false,26
495,60.2,98.4,14.9,2.82,36.9,1.9,Standing,false,26
496,68.5,98.4,14.6,2.85,36.8,1.5,Sitting,false,26
497,63.4,98.6,12.6,2.35,36.7,2.0,Sitting,false,26
498,78.6,98.0,14.3,3.06,37.0,1.0,Standing,false,26
499,67.1,98.9,13.6,2.99,36.8,1.2,Standing,false,26
500,70.5,99.1,13.8,2.35,36.7,1.1,Standing,false,26
501,75.5,98.8,15.5,3.39,36.9,1.2,Standing,false,26
502,63.3,97.9,15.3,2.57,36.6,1.4,Standing,false,26
503,66.5,98.4,14.3,2.26,36.9,1.7,Standing,false,26
504,65.9,99.5,13.9,3.27,37.0,1.4,Sitting,false,26
505,65.6,98.4,12.1,2.58,36.7,1.7,Sitting,false,26
506,74.7,99.9,12.6,2.26,36.7,1.9,Standing,false,26
507,76.2,98.3,15.3,2.22,37.0,1.0,Standing,false,26
508,71.5,97.8,14.3,2.45,37.0,2.0,Standing,false,26
509,72.7,97.4,12.6,3.82,36.9,1.4,Sitting,false,26
510,69.4,97.2,14.8,3.44,36.8,1.5,Sitting,false,26
511,69.5,98.9,15.7,3.77,36.7,1.2,Standing,false,26
512,76.0,99.3,12.4,3.94,36.8,1.7,Standing,false,26
513,66.1,97.8,13.4,2.86,36.6,1.7,Standing,false,26
514,76.7,98.1,13.0,3.86,36.8,1.4,Standing,false,26
515,74.0,98.8,12.9,2.05,36.6,1.9,Standing,false,26
516,72.8,98.7,14.2,2.67,36.5,1.9,Standing,false,27
517,79.3,97.4,14.6,3.25,36.8,1.9,Sitting,false,27
518,76.9,99.4,12.4,3.06,36.8,1.2,Sitting,false,27
519,70.0,99.4,14.9,2.33,36.9,1.4,Standing,false,27
520,75.7,97.9,15.0,2.24,36.7,1.5,Standing,false,27
521,75.1,98.5,13.2,2.04,36.5,1.6,Sitting,false,27
522,66.4,99.8,12.4,2.08,36.8,1.0,Standing,false,27
523,75.8,97.5,15.3,3.39,37.0,1.2,Standing,false,27
524,68.0,99.2,15.0,3.05,36.8,1.1,Standing,false,27
525,63.2,99.1,16.0,2.27,36.8,2.0,Sitting,false,27
526,63.1,98.2,13.6,4.00,36.9,1.3,Standing,false,27
527,79.2,98.8,12.1,2.30,37.0,1.2,Standing,false,27
528,77.4,97.0,12.9,2.67,36.5,1.1,Standing,false,27
529,61.4,98.5,12.1,3.94,36.7,1.3,Sitting,false,27
530,69.5,97.6,15.9,3.93,36.9,1.8,Sitting,false,27
531,64.7,97.7,13.9,2.20,36.8,1.3,Standing,false,27
532,60.8,97.7,12.1,3.79,36.8,1.5,Sitting,false,28
533,62.6,98.7,14.9,2.93,36.8,2.0,Standing,false,29
534,60.7,97.5,15.8,3.57,36.8,1.1,Standing,false,29
535,73.4,99.4,15.4,2.75,36.9,1.6,Standing,false,29
536,78.5,99.9,13.6,3.64,36.8,1.7,Standing,false,29
537,66.2,97.4,14.8,2.00,36.8,1.1,Standing,false,29
538,75.3,98.2,13.2,3.45,36.6,1.8,Standing,false,29
539,80.0,98.3,13.1,3.99,36.6,1.2,Standing,false,29
540,74.3,99.4,14.6,2.13,36.8,1.2,Standing,false,29
541,76.4,98.9,12.0,3.34,36.5,1.5,Standing,false,29
542,73.0,99.4,15.3,2.37,36.5,1.7,Sitting,false,29
543,62.7,98.0,14.4,2.90,36.9,1.8,Standing,false,29
544,62.7,98.1,14.2,2.90,36.6,1.8,Standing,false,29
545,65.2,99.1,12.6,2.06,36.5,1.1,Standing,false,29
546,62.4,99.9,13.3,3.10,36.7,1.3,Standing,false,29
547,74.9,98.6,15.1,2.42,36.6,1.3,Sitting,false,29
548,68.0,97.8,12.4,3.82,36.7,1.5,Standing,false,29
549,66.1,100.0,14.8,3.79,37.0,2.0,Standing,false,29
550,79.6,99.1,15.1,2.41,36.5,1.0,Standing,false,29
551,62.9,98.2,14.7,2.66,37.0,1.3,Standing,false,29
552,65.4,98.1,15.9,2.08,36.8,1.4,Sitting,false,29
553,74.3,98.5,13.3,3.47,36.9,1.4,Standing,false,29
554,63.1,97.2,14.2,2.86,36.6,1.5,Standing,false,29
555,75.8,98.5,13.5,3.94,36.6,1.1,Standing,false,29
556,76.1,98.6,12.3,2.62,36.8,1.4,Sitting,false,29
557,77.3,99.4,15.8,3.08,36.8,1.7,Sitting,false,29
558,79.6,98.9,14.6,2.29,36.8,1.4,Standing,false,29
559,60.7,99.9,12.2,2.86,36.5,1.4,Sitting,false,29
560,69.4,98.7,15.5,2.33,36.8,1.7,Standing,false,29
561,70.8,99.5,14.1,2.39,36.5,1.3,Standing,false,29
562,73.5,98.9,12.5,2.03,36.7,1.4,Standing,false,29
563,76.6,98.5,14.5,2.59,36.7,1.9,Standing,false,29
564,71.5,98.8,14.9,3.64,36.9,1.4,Standing,false,29
565,75.6,98.6,14.2,3.16,36.9,1.4,Sitting,false,29
566,61.1,99.9,12.8,3.02,36.8,1.9,Standing,false,29
567,62.0,99.6,13.5,2.52,36.9,1.7,Standing,false,29
568,68.8,98.9,13.8,3.70,36.6,1.1,Standing,false,29
569,61.7,97.6,13.5,2.39,36.6,1.2,Standing,false,29
570,65.2,97.7,15.3,2.07,36.8,1.8,Standing,false,29
571,65.2,98.6,12.2,3.37,36.7,1.6,Standing,false,29
572,76.8,98.1,13.5,3.86,36.5,1.5,Standing,false,29
573,66.9,97.9,12.6,3.05,36.8,1.5,Standing,false,29
574,71.5,98.3,14.4,2.21,36.9,2.0,Standing,false,29
575,70.1,98.5,15.9,3.42,36.5,1.0,Standing,false,29
576,71.1,100.0,12.6,3.55,36.9,1.1,Standing,false,29
577,64.1,97.4,14.6,2.21,37.0,1.7,Standing,false,29
578,73.1,98.0,15.3,2.31,36.7,2.0,Standing,false,29
579,78.3,97.7,14.7,2.07,36.8,1.7,Standing,false,30
580,66.8,99.2,14.4,2.16,36.6,1.8,Standing,false,30
581,71.4,99.7,15.1,3.61,36.9,1.6,Standing,false,30
582,71.2,99.2,13.5,3.11,36.9,1.5,Standing,false,30
583,62.2,99.9,12.3,2.86,36.8,1.5,Standing,false,30
584,76.6,98.8,12.8,4.00,36.9,1.1,Standing,false,30
585,61.0,99.9,16.0,3.39,36.7,1.9,Standing,false,30
586,61.1,97.3,14.5,3.07,36.9,1.4,Standing,false,30
587,65.4,98.3,13.9,2.64,36.6,2.0,Standing,false,30
588,67.8,98.1,14.9,2.81,37.0,1.7,Sitting,false,30
589,72.0,97.1,12.1,3.29,36.7,1.4,Sitting,false,30
590,68.6,98.7,14.1,2.70,36.7,1.2,Sitting,false,30
591,75.8,97.5,13.8,2.92,36.5,1.4,Standing,false,30
592,62.5,97.4,12.7,2.43,36.8,1.1,Standing,false,30
593,61.8,99.7,13.6,2.22,36.8,1.6,Standing,false,30
594,72.6,99.9,14.5,3.78,36.8,1.7,Standing,false,30
595,69.6,99.6,14.9,3.72,36.8,1.1,Standing,false,30
596,77.6,97.2,14.0,3.26,37.0,1.7,Standing,false,30
597,60.7,98.3,15.3,3.97,36.9,1.5,Standing,false,30
598,79.7,97.3,12.3,3.07,36.9,1.6,Standing,false,30
599,63.2,97.0,12.2,3.21,36.6,1.6,Standing,false,31
