temperature,steps,posture,heart_rate,spo2,breathing_rate,timestamp,heart_rate_gen,heart_rate_source,spo2_gen,spo2_source,breathing_rate_gen,breathing_rate_source,gsr,gsr_gen,gsr_source,temperature_gen,temperature_source,dehydration_index,dehydration_index_gen,dehydration_index_source,posture_gen,posture_source,fall_detected,fall_detected_gen,fall_detected_source,steps_gen,steps_source
36.4388888888889,23,Resting,72.0,98.04911958606729,20.45,125,False,GP4,False,GP4,False,GP3,4.540895808802914,True,SIM,False,GP6,1.1330091299881018,True,SIM,False,GP4,False,True,SIM,False,GP2
36.25761523046093,23,Resting,72.0,98.0459877412285,20.45,126,False,GP4,False,GP4,False,GP3,4.649117383954474,True,SIM,False,GP6,1.1995885469505418,True,SIM,False,GP4,False,True,SIM,False,GP2
37.111111111111114,24,Resting,72.0,98.0428558963897,20.45,127,False,GP4,False,GP4,False,GP3,4.593194410901348,True,SIM,False,GP6,1.1800322748156442,True,SIM,False,GP4,False,True,SIM,False,GP2
36.64424404364284,24,Resting,72.0,98.0397240515509,20.45,128,False,GP4,False,GP4,False,GP3,4.330103216780585,True,SIM,False,GP6,1.2151029123267265,True,SIM,False,GP4,False,True,SIM,False,GP2
36.97460476508573,24,Resting,72.0,98.03659220671211,20.45,129,False,GP4,False,GP4,False,GP3,4.581678119767587,True,SIM,False,GP6,1.2207276679588481,True,SIM,False,GP4,False,True,SIM,False,GP2
36.35865063460253,25,Resting,72.0,98.03346036187332,20.45,130,False,GP4,False,GP4,False,GP3,4.538393788142022,True,SIM,False,GP6,1.2146058687632308,True,SIM,False,GP4,False,True,SIM,False,GP2
36.274259630371844,25,Resting,72.0,98.03032851703453,20.45,131,False,GP4,False,GP4,False,GP3,4.385853234213389,True,SIM,False,GP6,1.2470099381836666,True,SIM,False,GP4,False,True,SIM,False,GP2
36.4388888888889,26,Resting,72.0,98.02719667219574,20.45,132,False,GP4,False,GP4,False,GP3,4.640454666786565,True,SIM,False,GP6,1.1791143394078147,True,SIM,False,GP4,False,True,SIM,False,GP2
36.4388888888889,26,Resting,72.0,98.02406482735695,20.45,133,False,GP4,False,GP4,False,GP3,4.562466896270552,True,SIM,False,GP6,1.2683025190653574,True,SIM,False,GP4,False,True,SIM,False,GP2
36.75142507236698,26,Resting,72.0,98.02093298251815,20.45,134,False,GP4,False,GP4,False,GP3,4.376133048138405,True,SIM,False,GP6,1.256127955340093,True,SIM,False,GP4,False,True,SIM,False,GP2
37.00177020708084,27,Resting,72.0,98.01780113767936,19.91,135,False,GP4,False,GP4,False,GP3,4.7213005496088565,True,SIM,False,GP6,1.2038203538919425,True,SIM,False,GP4,False,True,SIM,False,GP2
36.401536406145624,27,Resting,72.0,98.01466929284057,19.91,136,False,GP4,False,GP4,False,GP3,4.485751096457202,True,SIM,False,GP6,1.2241196693068248,True,SIM,False,GP4,False,True,SIM,False,GP2
36.77222222222222,27,Resting,72.0,98.01153744800177,19.91,137,False,GP4,False,GP4,False,GP3,4.4059951768459396,True,SIM,False,GP6,1.1867022291684095,True,SIM,False,GP4,False,True,SIM,False,GP2
36.33226452905813,28,Resting,72.0,98.00840560316298,19.91,138,False,GP4,False,GP4,False,GP3,4.636776046123178,True,SIM,False,GP6,1.282456282441844,True,SIM,False,GP4,False,True,SIM,False,GP2
37.27138721888221,28,Resting,72.0,98.0052737583242,19.91,139,False,GP4,False,GP4,False,GP3,4.709124309563274,True,SIM,False,GP6,1.1685676753270782,True,SIM,False,GP4,False,True,SIM,False,GP2
36.68538187486083,28,Resting,72.0,98.0021419134854,19.91,140,False,GP4,False,GP4,False,GP3,4.580519485161143,True,SIM,False,GP6,1.1468120364730576,True,SIM,False,GP4,False,True,SIM,False,GP2
36.45492095301716,29,Resting,72.0,97.9990100686466,19.91,141,False,GP4,False,GP4,False,GP3,4.405349051077728,True,SIM,False,GP6,1.154198863720868,True,SIM,False,GP4,False,True,SIM,False,GP2
36.77222222222222,29,Resting,72.0,97.99587822380781,19.91,142,False,GP4,False,GP4,False,GP3,4.456746293081324,True,SIM,False,GP6,1.1791468420600983,True,SIM,False,GP4,False,True,SIM,False,GP2
36.391282565130254,29,Resting,72.0,97.99274637896902,19.91,143,False,GP4,False,GP4,False,GP3,4.29289801190382,True,SIM,False,GP6,1.182541772743768,True,SIM,False,GP4,False,True,SIM,False,GP2
36.0395568915609,30,Resting,72.0,97.98961453413023,19.91,144,False,GP4,False,GP4,False,GP3,4.543482003952576,True,SIM,False,GP6,1.1873606951374114,True,SIM,False,GP4,False,True,SIM,False,GP2
34.9506012024048,30,Resting,72.0,97.98648268929144,20.47,145,False,GP4,False,GP4,False,GP3,4.477460969615156,True,SIM,False,GP6,1.2700118395958957,True,SIM,False,GP4,False,True,SIM,False,GP2
34.377989311957215,30,Resting,72.0,97.98335084445264,20.47,146,False,GP4,False,GP4,False,GP3,4.575696005813709,True,SIM,False,GP6,1.2940923008326994,True,SIM,False,GP4,False,True,SIM,False,GP2
31.114373190826104,31,Resting,72.0,97.98021899961384,20.47,147,False,GP4,False,GP4,False,GP3,4.426798525227599,True,SIM,False,GP6,1.1508770208001937,True,SIM,False,GP4,False,True,SIM,False,GP2
31.333912268982424,31,Resting,72.0,97.97708715477505,20.47,148,False,GP4,False,GP4,False,GP3,4.485050661149086,True,SIM,False,GP6,1.2359866653060083,True,SIM,False,GP4,False,True,SIM,False,GP2
31.03888888888889,32,Resting,72.0,97.97395530993626,20.47,149,False,GP4,False,GP4,False,GP3,4.332283149691974,True,SIM,False,GP6,1.2751306040288841,True,SIM,False,GP4,False,True,SIM,False,GP2
31.32679804052549,32,Resting,72.0,97.97082346509747,20.47,150,False,GP4,False,GP4,False,GP3,4.527992470481999,True,SIM,False,GP6,1.2001784896008278,True,SIM,False,GP4,False,True,SIM,False,GP2
36.12580716989534,32,Resting,72.0,97.96769162025868,20.47,151,False,GP4,False,GP4,False,GP3,4.543521203705581,True,SIM,False,GP6,1.2603177968230526,True,SIM,False,GP4,False,True,SIM,False,GP2
36.341093297706536,33,Resting,72.0,97.96455977541989,20.47,152,False,GP4,False,GP4,False,GP3,4.368213981706733,True,SIM,False,GP6,1.201772521294985,True,SIM,False,GP4,False,True,SIM,False,GP2
36.4388888888889,33,Resting,72.0,97.9614279305811,20.47,153,False,GP4,False,GP4,False,GP3,4.511429520617857,True,SIM,False,GP6,1.1643931020359055,True,SIM,False,GP4,False,True,SIM,False,GP2
36.341772433756404,33,Resting,72.0,97.95829608574229,20.47,154,False,GP4,False,GP4,False,GP3,4.596786315047491,True,SIM,False,GP6,1.1732228719944497,True,SIM,False,GP4,False,True,SIM,False,GP2
36.07487196615453,34,Resting,72.0,97.9551642409035,20.78,155,False,GP4,False,GP4,False,GP3,4.4173024430134324,True,SIM,False,GP6,1.2097613991331588,True,SIM,False,GP4,False,True,SIM,False,GP2
36.1,34,Resting,72.0,97.95203239606471,20.78,156,False,GP4,False,GP4,False,GP3,4.580991454652717,True,SIM,False,GP6,1.2454082114695229,True,SIM,False,GP4,False,True,SIM,False,GP2
36.320040080160325,34,Resting,72.0,97.94890055122592,20.78,157,False,GP4,False,GP4,False,GP3,4.411942936212437,True,SIM,False,GP6,1.1514722201424437,True,SIM,False,GP4,False,True,SIM,False,GP2
36.4388888888889,35,Resting,72.0,97.94576870638713,20.78,158,False,GP4,False,GP4,False,GP3,4.476171161981294,True,SIM,False,GP6,1.211171777705828,True,SIM,False,GP4,False,True,SIM,False,GP2
36.210699176130056,35,Resting,72.0,97.94263686154834,20.78,159,False,GP4,False,GP4,False,GP3,4.543571986671105,True,SIM,False,GP6,1.2526560241946783,True,SIM,False,GP4,False,True,SIM,False,GP2
36.4388888888889,35,Resting,72.0,97.93950501670955,20.78,160,False,GP4,False,GP4,False,GP3,4.5522621837371915,True,SIM,False,GP6,1.1320011605551423,True,SIM,False,GP4,False,True,SIM,False,GP2
35.89693832108663,36,Resting,72.0,97.93637317187074,20.78,161,False,GP4,False,GP4,False,GP3,4.465864227038234,True,SIM,False,GP6,1.182963548556891,True,SIM,False,GP4,False,True,SIM,False,GP2
36.298986862614115,36,Resting,72.0,97.93324132703195,20.78,162,False,GP4,False,GP4,False,GP3,4.48762119605946,True,SIM,False,GP6,1.2741101876498877,True,SIM,False,GP4,False,True,SIM,False,GP2
35.8032175462035,36,Resting,72.0,97.93010948219316,20.78,163,False,GP4,False,GP4,False,GP3,4.534882882368047,True,SIM,False,GP6,1.1459074318744589,True,SIM,False,GP4,False,True,SIM,False,GP2
35.70610109107103,37,Resting,72.0,97.92697763735437,20.752745490981955,164,False,GP4,False,GP4,False,GP3,4.665994465530858,True,SIM,False,GP6,1.1889896353999811,True,SIM,False,GP4,False,True,SIM,False,GP2
36.4388888888889,37,Resting,72.0,97.92384579251558,20.61,165,False,GP4,False,GP4,False,GP3,4.569399234957048,True,SIM,False,GP6,1.1716027157135267,True,SIM,False,GP4,False,True,SIM,False,GP2
36.260955243820995,38,Resting,72.0,97.92071394767679,20.61,166,False,GP4,False,GP4,False,GP3,4.359588154958489,True,SIM,False,GP6,1.1033759550385909,True,SIM,False,GP4,False,True,SIM,False,GP2
36.452950345134724,38,Resting,72.0120240480962,97.91653799284306,20.61,167,False,GP4,False,GP4,False,GP3,4.487819477604059,True,SIM,False,GP6,1.2123551235427268,True,SIM,False,GP4,False,True,SIM,False,GP2
35.9940547762191,38,Resting,72.03006012024048,97.91183998301187,20.61,168,False,GP4,False,GP4,False,GP3,4.380430680823579,True,SIM,False,GP6,1.0988397919564927,True,SIM,False,GP4,False,True,SIM,False,GP2
36.472289022489434,39,Resting,72.04809619238478,97.90714197318069,20.61,169,False,GP4,False,GP4,False,GP3,4.5136367464542735,True,SIM,False,GP6,1.235685824213305,True,SIM,False,GP4,False,True,SIM,False,GP2
36.06196838120686,39,Resting,72.06613226452906,97.90244396334948,20.61,170,False,GP4,False,GP4,False,GP3,4.550370290763174,True,SIM,False,GP6,1.2720664579963057,True,SIM,False,GP4,False,True,SIM,False,GP2
36.54710532175462,39,Resting,72.08416833667334,97.8977459535183,20.61,171,False,GP4,False,GP4,False,GP3,4.414313241320168,True,SIM,False,GP6,1.1665393138322206,True,SIM,False,GP4,False,True,SIM,False,GP2
35.735983077265644,40,Resting,72.10220440881764,97.89304794368711,20.61,172,False,GP4,False,GP4,False,GP3,4.41302515574608,True,SIM,False,GP6,1.215531839093086,True,SIM,False,GP4,False,True,SIM,False,GP2
35.5920062346916,41,Resting,72.12024048096193,97.88834993385592,20.61,173,False,GP4,False,GP4,False,GP3,4.621282862425494,True,SIM,False,GP6,1.176763941351947,True,SIM,False,GP4,False,True,SIM,False,GP2
36.1,41,Resting,72.13827655310621,97.88365192402473,20.61,174,False,GP4,False,GP4,False,GP3,4.580534657702732,True,SIM,False,GP6,1.109924984379811,True,SIM,False,GP4,False,True,SIM,False,GP2
36.15908483633935,42,Resting,72.15631262525051,97.87895391419354,20.35,175,False,GP4,False,GP4,False,GP3,4.537788962378508,True,SIM,False,GP6,1.2803718720942097,True,SIM,False,GP4,False,True,SIM,False,GP2
36.17674237363615,42,Resting,72.17434869739479,97.87425590436234,20.35,176,False,GP4,False,GP4,False,GP3,4.499403821422824,True,SIM,False,GP6,1.1626260212653414,True,SIM,False,GP4,False,True,SIM,False,GP2
35.69474504564687,43,Resting,72.19238476953907,97.86955789453116,20.35,177,False,GP4,False,GP4,False,GP3,4.525663594065438,True,SIM,False,GP6,1.197002397368103,True,SIM,False,GP4,False,True,SIM,False,GP2
35.90953017145399,43,Resting,72.21042084168337,97.86485988469997,20.35,178,False,GP4,False,GP4,False,GP3,4.525419988362302,True,SIM,False,GP6,1.2734653425760407,True,SIM,False,GP4,False,True,SIM,False,GP2
36.08370073480296,44,Resting,72.22845691382766,97.86016187486878,20.35,179,False,GP4,False,GP4,False,GP3,4.6068278013927495,True,SIM,False,GP6,1.222533152786317,True,SIM,False,GP4,False,True,SIM,False,GP2
36.01986194611446,44,Resting,72.24649298597194,97.85546386503759,20.35,180,False,GP4,False,GP4,False,GP3,4.500031256237984,True,SIM,False,GP6,1.1820307970960668,True,SIM,False,GP4,False,True,SIM,False,GP2
36.065364061456236,45,Resting,72.26452905811624,97.8507658552064,20.35,181,False,GP4,False,GP4,False,GP3,4.521708212420106,True,SIM,False,GP6,1.2279666865207064,True,SIM,False,GP4,False,True,SIM,False,GP2
36.1,45,Resting,72.28256513026052,97.84606784537522,20.35,182,False,GP4,False,GP4,False,GP3,4.6586013821671575,True,SIM,False,GP6,1.2129814035383781,True,SIM,False,GP4,False,True,SIM,False,GP2
35.8038966822534,46,Resting,72.3006012024048,97.84136983554401,20.35,183,False,GP4,False,GP4,False,GP3,4.365240839580655,True,SIM,False,GP6,1.2100082496184477,True,SIM,False,GP4,False,True,SIM,False,GP2
35.79031396125585,46,Resting,72.3186372745491,97.83667182571283,20.35,184,False,GP4,False,GP4,False,GP3,4.49874986338464,True,SIM,False,GP6,1.2462872593699619,True,SIM,False,GP4,False,True,SIM,False,GP2
35.76111111111111,47,Resting,72.33667334669339,97.83197381588164,20.33,185,False,GP4,False,GP4,False,GP3,4.5289087216841155,True,SIM,False,GP6,1.1924176895368206,True,SIM,False,GP4,False,True,SIM,False,GP2
35.92682030728123,47,Resting,72.35470941883767,97.82727580605045,20.33,186,False,GP4,False,GP4,False,GP3,4.431611667768685,True,SIM,False,GP6,1.206271461984597,True,SIM,False,GP4,False,True,SIM,False,GP2
35.609663771988416,48,Resting,72.37274549098197,97.82257779621926,20.33,187,False,GP4,False,GP4,False,GP3,4.365857346862246,True,SIM,False,GP6,1.1192414785144458,True,SIM,False,GP4,False,True,SIM,False,GP2
36.1,48,Resting,72.39078156312625,97.81787978638808,20.33,188,False,GP4,False,GP4,False,GP3,4.336319770636109,True,SIM,False,GP6,1.2005257670761018,True,SIM,False,GP4,False,True,SIM,False,GP2
36.72279002449343,49,Resting,72.40881763527054,97.81318177655687,20.33,189,False,GP4,False,GP4,False,GP3,4.566054370853672,True,SIM,False,GP6,1.1898374959829503,True,SIM,False,GP4,False,True,SIM,False,GP2
35.883355600089075,50,Resting,72.42685370741484,97.80848376672569,20.33,190,False,GP4,False,GP4,False,GP3,4.571861459403895,True,SIM,False,GP6,1.2122197314964078,True,SIM,False,GP4,False,True,SIM,False,GP2
35.56687820084613,50,Resting,72.44488977955912,97.8037857568945,20.33,191,False,GP4,False,GP4,False,GP3,4.317576499452203,True,SIM,False,GP6,1.1906251567252573,True,SIM,False,GP4,False,True,SIM,False,GP2
36.1,51,Resting,72.4629258517034,97.79908774706331,20.33,192,False,GP4,False,GP4,False,GP3,4.484804268724423,True,SIM,False,GP6,1.2172971887594892,True,SIM,False,GP4,False,True,SIM,False,GP2
35.422222222222224,51,Resting,72.4809619238477,97.79438973723212,20.33,193,False,GP4,False,GP4,False,GP3,4.750085775198302,True,SIM,False,GP6,1.1918199664663796,True,SIM,False,GP4,False,True,SIM,False,GP2
35.422222222222224,51,Resting,72.49899799599199,97.78969172740094,20.33,194,False,GP4,False,GP4,False,GP3,4.60421283558,True,SIM,False,GP6,1.1886858869553287,True,SIM,False,GP4,False,True,SIM,False,GP2
35.95670229347585,52,Resting,72.51703406813627,97.78499371756975,20.23,195,False,GP4,False,GP4,False,GP3,4.579196146955542,True,SIM,False,GP6,1.184531329688458,True,SIM,False,GP4,False,True,SIM,False,GP2
35.54582498329994,52,Resting,72.53507014028057,97.78029570773855,20.23,196,False,GP4,False,GP4,False,GP3,4.511488205452294,True,SIM,False,GP6,1.1152945036677249,True,SIM,False,GP4,False,True,SIM,False,GP2
35.8943887775551,52,Resting,72.55310621242485,97.77559769790736,20.23,197,False,GP4,False,GP4,False,GP3,4.424228118855638,True,SIM,False,GP6,1.1351506714855932,True,SIM,False,GP4,False,True,SIM,False,GP2
34.81078824315296,52,Resting,72.57114228456913,97.77089968807617,20.23,198,False,GP4,False,GP4,False,GP3,4.4635679295092485,True,SIM,False,GP6,1.1838260904436442,True,SIM,False,GP4,False,True,SIM,False,GP2
35.66874860832777,53,Resting,72.58917835671343,97.76620167824498,20.23,199,False,GP4,False,GP4,False,GP3,4.543856089579779,True,SIM,False,GP6,1.222870102455705,True,SIM,False,GP4,False,True,SIM,False,GP2
34.575462035181474,53,Resting,72.60721442885772,97.7615036684138,20.23,200,False,GP4,False,GP4,False,GP3,4.440571459661606,True,SIM,False,GP6,1.2089432236462723,True,SIM,False,GP4,False,True,SIM,False,GP2
35.2188042752171,53,Resting,72.625250501002,97.7568056585826,20.23,201,False,GP4,False,GP4,False,GP3,4.5915027896376746,True,SIM,False,GP6,1.1620103947239908,True,SIM,False,GP4,False,True,SIM,False,GP2
35.45278334446671,53,Resting,72.6432865731463,97.7521076487514,20.23,202,False,GP4,False,GP4,False,GP3,4.599623648861896,True,SIM,False,GP6,1.1874693139881742,True,SIM,False,GP4,False,True,SIM,False,GP2
35.04746158984635,54,Resting,72.66132264529058,97.74740963892022,20.23,203,False,GP4,False,GP4,False,GP3,4.798700123648216,True,SIM,False,GP6,1.1220978690964125,True,SIM,False,GP4,False,True,SIM,False,GP2
34.97547316855933,54,Resting,72.67935871743487,97.74271162908903,20.23,204,False,GP4,False,GP4,False,GP3,4.490607344168983,True,SIM,False,GP6,1.1733135902975194,True,SIM,False,GP4,False,True,SIM,False,GP2
35.05445335114673,54,Resting,72.69739478957916,97.73801361925784,20.16,205,False,GP4,False,GP4,False,GP3,4.381877749928538,True,SIM,False,GP6,1.166576780985147,True,SIM,False,GP4,False,True,SIM,False,GP2
34.49260743709641,54,Resting,72.71543086172345,97.73331560942665,20.16,206,False,GP4,False,GP4,False,GP3,4.615848717791619,True,SIM,False,GP6,1.3177332069573247,True,SIM,False,GP4,False,True,SIM,False,GP2
34.759507904698296,55,Resting,72.73346693386773,97.72861759959547,20.16,207,False,GP4,False,GP4,False,GP3,4.370667908301321,True,SIM,False,GP6,1.1447340771212706,True,SIM,False,GP4,False,True,SIM,False,GP2
35.21282565130258,55,Resting,72.75150300601203,97.72391958976426,20.16,208,False,GP4,False,GP4,False,GP3,4.46073205479106,True,SIM,False,GP6,1.200590696692459,True,SIM,False,GP4,False,True,SIM,False,GP2
35.62664217323537,55,Resting,72.76953907815631,97.71922157993308,20.16,209,False,GP4,False,GP4,False,GP3,4.422318766923384,True,SIM,False,GP6,1.236726163457757,True,SIM,False,GP4,False,True,SIM,False,GP2
35.55465375194835,56,Resting,72.7875751503006,97.71452357010189,20.16,210,False,GP4,False,GP4,False,GP3,4.4209866808924705,True,SIM,False,GP6,1.14072167556118,True,SIM,False,GP4,False,True,SIM,False,GP2
35.76111111111111,56,Resting,72.8056112224449,97.7098255602707,20.16,211,False,GP4,False,GP4,False,GP3,4.562357999771608,True,SIM,False,GP6,1.189711898442362,True,SIM,False,GP4,False,True,SIM,False,GP2
35.39932086395013,56,Resting,72.82364729458918,97.70512755043951,20.16,212,False,GP4,False,GP4,False,GP3,4.556490062655701,True,SIM,False,GP6,1.16377122099467,True,SIM,False,GP4,False,True,SIM,False,GP2
34.91569806279225,56,Resting,72.84168336673346,97.70042954060833,20.16,213,False,GP4,False,GP4,False,GP3,4.583162800100291,True,SIM,False,GP6,1.2128523625204077,True,SIM,False,GP4,False,True,SIM,False,GP2
35.241861500779336,57,Resting,72.85971943887776,97.69573153077714,20.16,214,False,GP4,False,GP4,False,GP3,4.438772572439134,True,SIM,False,GP6,1.3162533838832342,True,SIM,False,GP4,False,True,SIM,False,GP2
34.519639278557115,57,Resting,72.87775551102204,97.69103352094594,20.75,215,False,GP4,False,GP4,False,GP3,4.45684491477586,True,SIM,False,GP6,1.2172283047049253,True,SIM,False,GP4,False,True,SIM,False,GP2
34.75,57,Resting,72.89579158316633,97.68633551111475,20.75,216,False,GP4,False,GP4,False,GP3,4.372728968835116,True,SIM,False,GP6,1.2273266883645273,True,SIM,False,GP4,False,True,SIM,False,GP2
34.782598530394125,57,Resting,72.91382765531063,97.68163750128356,20.75,217,False,GP4,False,GP4,False,GP3,4.514948137345968,True,SIM,False,GP6,1.1645582828917456,True,SIM,False,GP4,False,True,SIM,False,GP2
35.31934981073257,58,Resting,72.93186372745491,97.67693949145237,20.75,218,False,GP4,False,GP4,False,GP3,4.418468081622336,True,SIM,False,GP6,1.1953181939434643,True,SIM,False,GP4,False,True,SIM,False,GP2
35.08888888888888,58,Resting,72.9498997995992,97.67224148162119,20.75,219,False,GP4,False,GP4,False,GP3,4.485698788341465,True,SIM,False,GP6,1.2262638787970481,True,SIM,False,GP4,False,True,SIM,False,GP2
34.659674905366295,58,Resting,72.96793587174349,97.66754347179,20.75,220,False,GP4,False,GP4,False,GP3,4.404677802679605,True,SIM,False,GP6,1.1669967007525224,True,SIM,False,GP4,False,True,SIM,False,GP2
35.052215542195476,58,Resting,72.98597194388778,97.6628454619588,20.75,221,False,GP4,False,GP4,False,GP3,4.525518709063369,True,SIM,False,GP6,1.234496048142713,True,SIM,False,GP4,False,True,SIM,False,GP2
34.803651747940314,59,Walking,73.0,97.65819434128201,20.75,222,False,GP4,False,GP4,False,GP3,4.551917805925647,True,SIM,False,GP6,1.1671088898531106,True,SIM,False,GP4,False,True,SIM,False,GP2
34.96324871966155,59,Walking,73.0,97.65370733264564,20.75,223,False,GP4,False,GP4,False,GP3,4.590743594266582,True,SIM,False,GP6,1.1915269729913762,True,SIM,False,GP4,False,True,SIM,False,GP2
34.07777777777778,59,Walking,73.0,97.64922032400926,20.75,224,False,GP4,False,GP4,False,GP3,4.444803300325689,True,SIM,False,GP6,1.1922553010248984,True,SIM,False,GP4,False,True,SIM,False,GP2
33.66961701180138,60,Walking,73.0,97.64473331537289,20.62,225,False,GP4,False,GP4,False,GP3,4.534553562257481,True,SIM,False,GP6,1.206328594366473,True,SIM,False,GP4,False,True,SIM,False,GP2
34.75271654419951,60,Walking,73.0,97.6402463067365,20.62,226,False,GP4,False,GP4,False,GP3,4.539297060430714,True,SIM,False,GP6,1.115708095871012,True,SIM,False,GP4,False,True,SIM,False,GP2
35.014183923402356,60,Walking,73.0,97.63575929810013,20.62,227,False,GP4,False,GP4,False,GP3,4.497709673988476,True,SIM,False,GP6,1.2794286316288093,True,SIM,False,GP4,False,True,SIM,False,GP2
33.400000000000006,60,Walking,73.0,97.63127228946375,20.62,228,False,GP4,False,GP4,False,GP3,4.546279787200962,True,SIM,False,GP6,1.2124442328567346,True,SIM,False,GP4,False,True,SIM,False,GP2
33.041349365397465,61,Walking,73.0,97.62678528082738,20.62,229,False,GP4,False,GP4,False,GP3,4.3508566436592275,True,SIM,False,GP6,1.2948659055333038,True,SIM,False,GP4,False,True,SIM,False,GP2
35.04067022934758,61,Walking,73.0,97.622298272191,20.62,230,False,GP4,False,GP4,False,GP3,4.464222032254428,True,SIM,False,GP6,1.2193215904148198,True,SIM,False,GP4,False,True,SIM,False,GP2
35.422222222222224,61,Walking,73.0,97.61781126355461,20.62,231,False,GP4,False,GP4,False,GP3,4.542202265677778,True,SIM,False,GP6,1.2204101655494848,True,SIM,False,GP4,False,True,SIM,False,GP2
35.32803384546871,61,Walking,73.0,97.61332425491824,20.62,232,False,GP4,False,GP4,False,GP3,4.443776161846976,True,SIM,False,GP6,1.1336182253299445,True,SIM,False,GP4,False,True,SIM,False,GP2
35.593364506791374,62,Walking,73.0,97.60883724628187,20.62,233,False,GP4,False,GP4,False,GP3,4.447262860544114,True,SIM,False,GP6,1.1786680022465716,True,SIM,False,GP4,False,True,SIM,False,GP2
34.84915386328211,62,Walking,73.0,97.60435023764549,20.62,234,False,GP4,False,GP4,False,GP3,4.799442313784344,True,SIM,False,GP6,1.2773462086603857,True,SIM,False,GP4,False,True,SIM,False,GP2
35.08888888888888,62,Walking,73.0,97.59986322900912,20.02,235,False,GP4,False,GP4,False,GP3,4.367467725459036,True,SIM,False,GP6,1.169045123155105,True,SIM,False,GP4,False,True,SIM,False,GP2
35.04406590959695,62,Walking,73.0,97.59537622037274,20.02,236,False,GP4,False,GP4,False,GP3,4.534119235979745,True,SIM,False,GP6,1.2787716970391287,True,SIM,False,GP4,False,True,SIM,False,GP2
34.633188599421075,63,Walking,73.0,97.59088921173635,20.02,237,False,GP4,False,GP4,False,GP3,4.628575760967226,True,SIM,False,GP6,1.1147990597704949,True,SIM,False,GP4,False,True,SIM,False,GP2
34.75,63,Walking,73.0,97.58640220309998,20.02,238,False,GP4,False,GP4,False,GP3,4.338929863446638,True,SIM,False,GP6,1.1518273454503833,True,SIM,False,GP4,False,True,SIM,False,GP2
35.08888888888888,63,Walking,73.0,97.5819151944636,20.02,239,False,GP4,False,GP4,False,GP3,4.53706657990011,True,SIM,False,GP6,1.2591212547301285,True,SIM,False,GP4,False,True,SIM,False,GP2
34.77434869739473,63,Walking,73.0,97.57742818582723,20.02,240,False,GP4,False,GP4,False,GP3,4.530251883362677,True,SIM,False,GP6,1.2079812244917807,True,SIM,False,GP4,False,True,SIM,False,GP2
35.968247606323764,64,Walking,73.0,97.57294117719086,20.02,241,False,GP4,False,GP4,False,GP3,4.520505176966163,True,SIM,False,GP6,1.2169678025690884,True,SIM,False,GP4,False,True,SIM,False,GP2
35.01088844355383,64,Walking,73.0,97.56845416855447,20.02,242,False,GP4,False,GP4,False,GP3,4.424387573613274,True,SIM,False,GP6,1.214479622685721,True,SIM,False,GP4,False,True,SIM,False,GP2
35.29530171454019,64,Walking,73.0,97.56396715991809,20.02,243,False,GP4,False,GP4,False,GP3,4.498969296965535,True,SIM,False,GP6,1.081315523356313,True,SIM,False,GP4,False,True,SIM,False,GP2
32.83631707860168,65,Walking,73.0,97.55948015128172,20.02,244,False,GP4,False,GP4,False,GP3,4.34539862131268,True,SIM,False,GP6,1.1948455594950322,True,SIM,False,GP4,False,True,SIM,False,GP2
35.08888888888888,65,Walking,73.0,97.55499314264534,20.07821643286572,245,False,GP4,False,GP4,False,GP3,4.338572487443744,True,SIM,False,GP6,1.158332670198669,True,SIM,False,GP4,False,True,SIM,False,GP2
35.84804052549542,65,Walking,73.0,97.55050613400897,20.37,246,False,GP4,False,GP4,False,GP3,4.442579952654202,True,SIM,False,GP6,1.1839706384050293,True,SIM,False,GP4,False,True,SIM,False,GP2
36.07894678245381,65,Walking,73.0,97.54601912537258,20.37,247,False,GP4,False,GP4,False,GP3,4.467315043714322,True,SIM,False,GP6,1.189116198192629,True,SIM,False,GP4,False,True,SIM,False,GP2
36.66600979737251,66,Walking,73.0,97.5415321167362,20.37,248,False,GP4,False,GP4,False,GP3,4.425688933604807,True,SIM,False,GP6,1.2668062247575513,True,SIM,False,GP4,False,True,SIM,False,GP2
35.53020485415273,66,Walking,73.0,97.53704510809983,20.37,249,False,GP4,False,GP4,False,GP3,4.3451683746874705,True,SIM,False,GP6,1.2260298957726818,True,SIM,False,GP4,False,True,SIM,False,GP2
35.422222222222224,66,Walking,73.0,97.53255809946346,20.37,250,False,GP4,False,GP4,False,GP3,4.468870528288629,True,SIM,False,GP6,1.109001934475926,True,SIM,False,GP4,False,True,SIM,False,GP2
35.330950790469785,66,Walking,73.0,97.52807109082708,20.37,251,False,GP4,False,GP4,False,GP3,4.325702445443707,True,SIM,False,GP6,1.1485175366597744,True,SIM,False,GP4,False,True,SIM,False,GP2
35.06523046092186,67,Walking,73.0,97.52358408219071,20.37,252,False,GP4,False,GP4,False,GP3,4.428091883890866,True,SIM,False,GP6,1.148962442225157,True,SIM,False,GP4,False,True,SIM,False,GP2
35.59608105099085,67,Walking,73.0,97.51909707355432,20.37,253,False,GP4,False,GP4,False,GP3,4.550521534821603,True,SIM,False,GP6,1.18793254989353,True,SIM,False,GP4,False,True,SIM,False,GP2
