Timestamp,humidity,temperature
2026-04-16T09:45:14.791000,0,81.18
2026-04-16T09:45:13.775000,0,81.79
2026-04-16T09:45:12.770000,0,80.58
2026-04-16T09:45:12.392000,0,81.18
2026-04-16T09:45:08.590000,0,81.79
2026-04-16T09:45:07.604000,0,80.58
2026-04-16T09:45:06.600000,0,81.79
2026-04-16T09:45:05.595000,0,81.18
2026-04-16T09:45:04.594000,0,82.4
2026-04-16T09:45:03.594000,0,81.18
2026-04-16T09:44:31.559000,0,90.3
2026-04-16T09:44:29.559000,0,88.47
2026-04-16T09:44:28.574000,0,79.97
2026-04-16T09:44:27.595000,0,80.58
2026-04-16T09:44:26.585000,0,81.18
2026-04-16T09:41:56.270000,0,93.94
2026-04-16T09:41:55.266000,0,95.16
2026-04-16T09:41:54.258000,0,96.37
2026-04-16T09:41:53.264000,0,96.98
2026-04-16T09:41:52.238000,0,98.19
2026-04-16T09:41:51.244000,0,100.02
2026-04-16T09:41:50.255000,0,100.02
2026-04-16T09:41:49.250000,0,100.02
2026-04-16T09:41:48.242000,0,99.41
2026-04-16T09:41:47.245000,0,100.02
2026-04-16T09:41:46.243000,0,99.41
2026-04-16T09:41:45.239000,0,99.41
2026-04-16T09:41:44.245000,0,99.41
2026-04-16T09:41:43.239000,0,99.41
2026-04-16T09:41:42.245000,0,99.41
2026-04-16T09:41:41.229000,0,99.41
2026-04-16T09:41:40.244000,0,99.41
2026-04-16T09:41:39.234000,0,99.41
2026-04-16T09:41:38.238000,0,100.02
2026-04-16T09:41:37.228000,0,98.19
2026-04-16T09:41:36.230000,0,99.41
2026-04-16T09:41:35.228000,0,99.41
2026-04-16T09:41:34.224000,0,98.8
2026-04-16T09:41:33.224000,0,99.41
2026-04-16T09:41:32.238000,0,99.41
2026-04-16T09:41:31.227000,0,99.41
2026-04-16T09:41:30.224000,0,98.19
2026-04-16T09:41:29.235000,0,98.19
2026-04-16T09:41:28.219000,0,98.19
2026-04-16T09:41:27.227000,0,98.8
2026-04-16T09:41:26.224000,0,99.41
2026-04-16T09:41:25.213000,0,98.8
2026-04-16T09:41:24.230000,0,99.41
2026-04-16T09:41:23.223000,0,98.8
2026-04-16T09:41:22.231000,0,98.8
2026-04-16T09:41:21.218000,0,98.8
2026-04-16T09:41:20.208000,0,98.8
2026-04-16T09:41:19.230000,0,98.8
2026-04-16T09:41:18.209000,0,98.8
2026-04-16T09:41:17.220000,0,98.19
2026-04-16T09:41:16.205000,0,97.59
2026-04-16T09:41:15.209000,0,98.19
2026-04-16T09:41:14.205000,0,97.59
2026-04-16T09:41:13.214000,0,97.59
2026-04-16T09:41:12.214000,0,98.8
2026-04-16T09:41:11.204000,0,98.19
2026-04-16T09:41:10.198000,0,97.59
2026-04-16T09:41:09.205000,0,98.19
2026-04-16T09:41:08.203000,0,98.8
2026-04-16T09:41:07.204000,0,98.19
2026-04-16T09:41:06.220000,0,98.19
2026-04-16T09:41:05.205000,0,98.19
2026-04-16T09:41:04.214000,0,97.59
2026-04-16T09:41:03.205000,0,97.59
2026-04-16T09:41:02.204000,0,97.59
2026-04-16T09:41:01.194000,0,97.59
2026-04-16T09:41:00.219000,0,96.98
2026-04-16T09:40:59.198000,0,96.98
2026-04-16T09:40:58.188000,0,96.37
2026-04-16T09:40:57.200000,0,97.59
2026-04-16T09:40:56.214000,0,96.37
2026-04-16T09:40:55.192000,0,96.98
2026-04-16T09:40:54.194000,0,96.37
2026-04-16T09:40:53.192000,0,97.59
2026-04-16T09:40:52.189000,0,95.76
2026-04-16T09:40:51.280000,0,96.98
2026-04-16T09:40:50.198000,0,97.59
2026-04-16T09:40:49.199000,0,96.37
2026-04-16T09:40:48.193000,0,96.98
2026-04-16T09:40:47.181000,0,97.59
2026-04-16T09:40:46.178000,0,96.98
2026-04-16T09:40:45.178000,0,97.59
2026-04-16T09:40:44.179000,0,97.59
2026-04-16T09:40:43.188000,0,98.19
2026-04-16T09:40:42.190000,0,95.76
2026-04-16T09:40:41.173000,0,96.98
2026-04-16T09:40:40.189000,0,96.37
2026-04-16T09:40:39.189000,0,95.76
2026-04-16T09:40:38.189000,0,97.59
2026-04-16T09:40:37.170000,0,96.37
2026-04-16T09:40:36.179000,0,96.98
2026-04-16T09:40:35.179000,0,95.76
2026-04-16T09:40:34.169000,0,96.37
2026-04-16T09:40:33.179000,0,98.19
2026-04-16T09:40:32.168000,0,95.76
2026-04-16T09:40:31.179000,0,96.98
2026-04-16T09:40:30.180000,0,96.98
2026-04-16T09:40:29.180000,0,97.59
2026-04-16T09:40:28.168000,0,96.98
2026-04-16T09:40:27.169000,0,96.98
2026-04-16T09:40:26.179000,0,95.76
2026-04-16T09:40:25.169000,0,96.98
2026-04-16T09:40:24.168000,0,96.37
2026-04-16T09:40:23.158000,0,96.37
2026-04-16T09:40:22.149000,0,96.37
2026-04-16T09:40:21.211000,0,96.37
2026-04-16T09:40:20.158000,0,96.37
2026-04-16T09:40:19.159000,0,96.98
2026-04-16T09:40:18.150000,0,96.37
2026-04-16T09:40:17.160000,0,96.98
2026-04-16T09:40:16.182000,0,96.37
2026-04-16T09:40:15.179000,0,96.37
2026-04-16T09:40:14.238000,0,96.37
2026-04-16T09:40:13.169000,0,96.37
2026-04-16T09:40:12.170000,0,95.16
2026-04-16T09:40:11.160000,0,95.76
2026-04-16T09:40:10.160000,0,96.98
2026-04-16T09:40:09.159000,0,96.37
2026-04-16T09:40:08.149000,0,96.98
2026-04-16T09:40:07.148000,0,96.37
2026-04-16T09:40:06.160000,0,95.76
2026-04-16T09:40:05.159000,0,96.98
2026-04-16T09:40:04.153000,0,94.55
2026-04-16T09:40:03.153000,0,96.37
2026-04-16T09:40:02.163000,0,96.37
2026-04-16T09:40:01.148000,0,96.37
2026-04-16T09:40:00.148000,0,96.37
2026-04-16T09:39:59.149000,0,95.16
2026-04-16T09:39:58.138000,0,95.16
2026-04-16T09:39:57.135000,0,94.55
2026-04-16T09:39:56.603000,0,96.98
2026-04-16T09:39:52.600000,0,96.98
2026-04-16T09:39:51.589000,0,96.98
2026-04-16T09:39:50.598000,0,96.98
2026-04-16T09:39:49.593000,0,95.76
2026-04-16T09:39:48.850000,0,96.37
2026-04-16T09:39:47.579000,0,96.37
2026-04-16T09:39:46.588000,0,96.37
2026-04-16T09:39:45.600000,0,96.37
2026-04-16T09:39:44.603000,0,96.37
2026-04-16T09:39:43.579000,0,95.16
2026-04-16T09:39:42.599000,0,95.16
2026-04-16T09:39:41.579000,0,95.76
2026-04-16T09:39:40.589000,0,95.76
2026-04-16T09:39:39.579000,0,94.55
2026-04-16T09:39:38.579000,0,95.16
2026-04-16T09:39:37.589000,0,94.55
2026-04-16T09:39:36.580000,0,92.12
